VehicleType,Country,Year,Percentage
BUS_TOT,CY,1991,
BUS_TOT,CZ,1991,
BUS_TOT,DE,1991,8.5
BUS_TOT,DK,1991,11.1
BUS_TOT,EE,1991,
BUS_TOT,EL,1991,31.8
BUS_TOT,ES,1991,13.7
BUS_TOT,EU27_2020,1991,
BUS_TOT,EU28,1991,
BUS_TOT,FI,1991,13.1
BUS_TOT,FR,1991,6.1
BUS_TOT,HR,1991,
BUS_TOT,HU,1991,23.4
BUS_TOT,IE,1991,11.9
BUS_TOT,IS,1991,
BUS_TOT,IT,1991,12.7
BUS_TOT,LT,1991,
BUS_TOT,LU,1991,10.1
BUS_TOT,LV,1991,
BUS_TOT,ME,1991,
BUS_TOT,MK,1991,
BUS_TOT,MT,1991,
BUS_TOT,NL,1991,
BUS_TOT,NO,1991,
BUS_TOT,PL,1991,25.6
BUS_TOT,PT,1991,
BUS_TOT,RO,1991,
BUS_TOT,RS,1991,
BUS_TOT,SE,1991,9.5
BUS_TOT,SI,1991,29.3
BUS_TOT,SK,1991,
BUS_TOT,TR,1991,
BUS_TOT,UK,1991,6.8
CAR,AT,1991,79.2
CAR,BE,1991,83.3
CAR,BG,1991,
CAR,CH,1991,81.1
CAR,CY,1991,
CAR,CZ,1991,
CAR,DE,1991,84.6
CAR,DK,1991,82.9
CAR,EE,1991,
CAR,EL,1991,64.6
CAR,ES,1991,80.4
CAR,EU27_2020,1991,
CAR,EU28,1991,
CAR,FI,1991,81.7
CAR,FR,1991,85.1
CAR,HR,1991,
CAR,HU,1991,63.2
CAR,IE,1991,84.3
CAR,IS,1991,
CAR,IT,1991,80.6
CAR,LT,1991,
CAR,LU,1991,85.4
CAR,LV,1991,
CAR,ME,1991,
CAR,MK,1991,
CAR,MT,1991,
CAR,NL,1991,
CAR,NO,1991,
CAR,PL,1991,49.8
CAR,PT,1991,
CAR,RO,1991,
CAR,RS,1991,
CAR,SE,1991,84.7
CAR,SI,1991,66.4
CAR,SK,1991,
CAR,TR,1991,
CAR,UK,1991,88.2
TRN,AT,1991,12.7
TRN,BE,1991,6.1
TRN,BG,1991,
TRN,CH,1991,15
TRN,CZ,1991,
TRN,DE,1991,6.9
TRN,DK,1991,6
TRN,EE,1991,
TRN,EL,1991,3.6
TRN,ES,1991,5.8
TRN,EU27_2020,1991,
TRN,EU28,1991,
TRN,FI,1991,5.2
TRN,FR,1991,8.8
TRN,HR,1991,
TRN,HU,1991,13.3
TRN,IE,1991,3.7
TRN,IT,1991,6.7
TRN,LT,1991,
TRN,LU,1991,4.5
TRN,LV,1991,
TRN,ME,1991,
TRN,MK,1991,
TRN,NL,1991,
TRN,NO,1991,
TRN,PL,1991,24.6
TRN,PT,1991,
TRN,RO,1991,
TRN,RS,1991,
TRN,SE,1991,5.9
TRN,SI,1991,4.3
TRN,SK,1991,
TRN,TR,1991,
TRN,UK,1991,5
TRN_BUS_TOT_AVD,AT,1991,20.8
TRN_BUS_TOT_AVD,BE,1991,16.7
TRN_BUS_TOT_AVD,BG,1991,
TRN_BUS_TOT_AVD,CH,1991,18.9
TRN_BUS_TOT_AVD,CY,1991,
TRN_BUS_TOT_AVD,CZ,1991,
TRN_BUS_TOT_AVD,DE,1991,15.4
TRN_BUS_TOT_AVD,DK,1991,17.1
TRN_BUS_TOT_AVD,EE,1991,
TRN_BUS_TOT_AVD,EL,1991,35.4
TRN_BUS_TOT_AVD,ES,1991,19.6
TRN_BUS_TOT_AVD,EU27_2020,1991,
TRN_BUS_TOT_AVD,EU28,1991,
TRN_BUS_TOT_AVD,FI,1991,18.3
TRN_BUS_TOT_AVD,FR,1991,14.9
TRN_BUS_TOT_AVD,HR,1991,
TRN_BUS_TOT_AVD,HU,1991,36.8
TRN_BUS_TOT_AVD,IE,1991,15.7
TRN_BUS_TOT_AVD,IS,1991,
TRN_BUS_TOT_AVD,IT,1991,19.4
TRN_BUS_TOT_AVD,LT,1991,
TRN_BUS_TOT_AVD,LU,1991,14.6
TRN_BUS_TOT_AVD,LV,1991,
TRN_BUS_TOT_AVD,ME,1991,
TRN_BUS_TOT_AVD,MK,1991,
TRN_BUS_TOT_AVD,MT,1991,
TRN_BUS_TOT_AVD,NL,1991,
TRN_BUS_TOT_AVD,NO,1991,
TRN_BUS_TOT_AVD,PL,1991,50.2
TRN_BUS_TOT_AVD,PT,1991,
TRN_BUS_TOT_AVD,RO,1991,
TRN_BUS_TOT_AVD,RS,1991,
TRN_BUS_TOT_AVD,SE,1991,15.3
TRN_BUS_TOT_AVD,SI,1991,33.6
TRN_BUS_TOT_AVD,SK,1991,
TRN_BUS_TOT_AVD,TR,1991,
TRN_BUS_TOT_AVD,UK,1991,11.8
BUS_TOT,AT,1990,8.2
BUS_TOT,BE,1990,10.6
BUS_TOT,BG,1990,
BUS_TOT,CH,1990,3.7
BUS_TOT,CY,1990,
BUS_TOT,CZ,1990,
BUS_TOT,DE,1990,9.1
BUS_TOT,DK,1990,11.3
BUS_TOT,EE,1990,
BUS_TOT,EL,1990,32.4
BUS_TOT,ES,1990,14.9
BUS_TOT,EU27_2020,1990,
BUS_TOT,EU28,1990,
BUS_TOT,FI,1990,13.5
BUS_TOT,FR,1990,6.0
BUS_TOT,HR,1990,
BUS_TOT,HU,1990,24.8
BUS_TOT,IE,1990,11.5
BUS_TOT,IS,1990,
BUS_TOT,IT,1990,12.9
BUS_TOT,LT,1990,
BUS_TOT,LU,1990,10.2
BUS_TOT,LV,1990,
BUS_TOT,ME,1990,
BUS_TOT,MK,1990,
BUS_TOT,MT,1990,
BUS_TOT,NL,1990,
BUS_TOT,NO,1990,7.9
BUS_TOT,PL,1990,28.1
BUS_TOT,PT,1990,
BUS_TOT,RO,1990,
BUS_TOT,RS,1990,
BUS_TOT,SE,1990,9.5
BUS_TOT,SI,1990,30.6
BUS_TOT,SK,1990,
BUS_TOT,TR,1990,67.4
BUS_TOT,UK,1990,7
CAR,AT,1990,79.6
CAR,BE,1990,83.3
CAR,BG,1990,
CAR,CH,1990,82.1
CAR,CY,1990,
CAR,CZ,1990,
CAR,DE,1990,85.4
CAR,DK,1990,82.4
CAR,EE,1990,
CAR,EL,1990,64
CAR,ES,1990,78.1
CAR,EU27_2020,1990,
CAR,EU28,1990,
CAR,FI,1990,81.2
CAR,FR,1990,84.8
CAR,HR,1990,
CAR,HU,1990,60.5
CAR,IE,1990,84.9
CAR,IS,1990,
CAR,IT,1990,80.2
CAR,LT,1990,
CAR,LU,1990,85.3
CAR,LV,1990,
CAR,ME,1990,
CAR,MK,1990,
CAR,MT,1990,
CAR,NL,1990,
CAR,NO,1990,88.1
CAR,PL,1990,41.3
CAR,PT,1990,
CAR,RO,1990,
CAR,RS,1990,
CAR,SE,1990,84.1
CAR,SI,1990,62.7
CAR,SK,1990,
CAR,TR,1990,27.5
CAR,UK,1990,88
TRN,AT,1990,12.3
TRN,BE,1990,6.1
TRN,BG,1990,
TRN,CH,1990,14.2
TRN,CZ,1990,
TRN,DE,1990,5.4
TRN,DK,1990,6.3
TRN,EE,1990,
TRN,EL,1990,3.6
TRN,ES,1990,6.9
TRN,EU27_2020,1990,
TRN,EU28,1990,
TRN,FI,1990,5.3
TRN,FR,1990,9.3
TRN,HR,1990,
TRN,HU,1990,14.7
TRN,IE,1990,3.6
TRN,IT,1990,6.9
TRN,LT,1990,
TRN,LU,1990,4.4
TRN,LV,1990,
TRN,ME,1990,
TRN,MK,1990,
TRN,NL,1990,
TRN,NO,1990,4.1
TRN,PL,1990,30.6
TRN,PT,1990,
TRN,RO,1990,
TRN,RS,1990,
TRN,SE,1990,6.5
TRN,SI,1990,6.7
TRN,SK,1990,
TRN,TR,1990,5.1
TRN,UK,1990,5
TRN_BUS_TOT_AVD,AT,1990,20.4
TRN_BUS_TOT_AVD,BE,1990,16.7
TRN_BUS_TOT_AVD,BG,1990,
TRN_BUS_TOT_AVD,CH,1990,17.9
TRN_BUS_TOT_AVD,CY,1990,
TRN_BUS_TOT_AVD,CZ,1990,
TRN_BUS_TOT_AVD,DE,1990,14.6
TRN_BUS_TOT_AVD,DK,1990,17.6
TRN_BUS_TOT_AVD,EE,1990,
TRN_BUS_TOT_AVD,EL,1990,36
TRN_BUS_TOT_AVD,ES,1990,21.9
TRN_BUS_TOT_AVD,EU27_2020,1990,
TRN_BUS_TOT_AVD,EU28,1990,
TRN_BUS_TOT_AVD,FI,1990,18.8
TRN_BUS_TOT_AVD,FR,1990,15.2
TRN_BUS_TOT_AVD,HR,1990,
TRN_BUS_TOT_AVD,HU,1990,39.5
TRN_BUS_TOT_AVD,IE,1990,15.1
TRN_BUS_TOT_AVD,IS,1990,
TRN_BUS_TOT_AVD,IT,1990,19.8
TRN_BUS_TOT_AVD,LT,1990,
TRN_BUS_TOT_AVD,LU,1990,14.7
TRN_BUS_TOT_AVD,LV,1990,
TRN_BUS_TOT_AVD,ME,1990,
TRN_BUS_TOT_AVD,MK,1990,
TRN_BUS_TOT_AVD,MT,1990,
TRN_BUS_TOT_AVD,NL,1990,
TRN_BUS_TOT_AVD,NO,1990,11.9
TRN_BUS_TOT_AVD,PL,1990,58.7
TRN_BUS_TOT_AVD,PT,1990,
TRN_BUS_TOT_AVD,RO,1990,
TRN_BUS_TOT_AVD,RS,1990,
TRN_BUS_TOT_AVD,SE,1990,15.9
TRN_BUS_TOT_AVD,SI,1990,37.3
TRN_BUS_TOT_AVD,SK,1990,
TRN_BUS_TOT_AVD,TR,1990,72.5
TRN_BUS_TOT_AVD,UK,1990,12
